snapshot,price,charge_MW,discharge_MW,local_slope_(RMB/MWh)/MW,approx_storage_price_effect_RMB/MWh
2025-07-18 04:00:00,311.910119962733,0.017378338319471207,0.019611960875920438,0.0,-0.0
2025-07-18 05:00:00,311.9100884418567,0.017016594738964406,0.01994366375094378,0.0,-0.0
2025-07-18 06:00:00,311.91005994263105,0.01671280552465249,0.02024753442879973,0.0,-0.0
2025-07-18 07:00:00,311.90999282254415,0.01666198246918177,0.020404360836930265,0.0,-0.0
2025-07-18 08:00:00,311.910163748953,0.01582591197773777,0.02165826908681913,0.0,-0.0
2025-07-18 09:00:00,311.9102247277551,0.015339239543186682,0.022522033550844138,0.0,-0.0
2025-07-18 10:00:00,311.91018889036604,0.015288715935084372,0.022775168392248146,0.0,-0.0
2025-07-18 11:00:00,311.9101519210053,0.015249652885745518,0.022971436240982128,0.0,-0.0
2025-07-18 12:00:00,311.91009108065373,0.015348143173415341,0.022870418499689925,0.0,-0.0
2025-07-18 13:00:00,311.9101602801147,0.014793053855061855,0.023966833869920726,0.0,-0.0
2025-07-18 14:00:00,311.9101769926583,0.01453298797204364,0.02457161583027257,0.0,-0.0
2025-07-18 15:00:00,311.9101976028978,0.014304276275870767,0.025159327963798984,0.0,-0.0
2025-07-18 16:00:00,311.91029165194595,0.013921068013878409,0.026055598187933265,0.0,-0.0
2025-07-18 17:00:00,311.9103730644965,0.013678621227336027,0.02678388617670526,0.0,-0.0
2025-07-18 18:00:00,311.9103030423812,0.013647929966116731,0.0272063504578767,0.0,-0.0
2025-07-18 19:00:00,311.9106382445061,0.013277544038970546,0.02833980384878801,0.0,-0.0
2025-07-18 20:00:00,311.91070428501916,0.013053981472789605,0.02928505912128792,0.0,-0.0
2025-07-18 21:00:00,311.91059922735803,0.012839614102322035,0.030303378794371828,0.0,-0.0
2025-07-18 22:00:00,311.9103927835731,0.012691807618218226,0.03128174137565724,0.0,-0.0
2025-07-18 23:00:00,311.91022969590995,0.01262915545369106,0.032215983697754386,0.0,-0.0
2025-07-19 00:00:00,311.9102532570578,0.012213445438274134,0.03415066057622212,0.0,-0.0
2025-07-19 01:00:00,311.91019011311437,0.012036187476829422,0.03574274076433727,0.0,-0.0
2025-07-19 02:00:00,311.91013110725,0.011930180710123299,0.03747289698674259,0.0,-0.0
2025-07-19 03:00:00,311.91004585370683,0.011808999143654086,0.03938795370740201,0.0,-0.0
2025-07-19 04:00:00,311.9098626768173,0.011734810755190776,0.04096881013722689,0.0,-0.0
2025-07-19 05:00:00,311.9094909237083,0.012730719431693547,0.04341485669735131,0.0,-0.0
2025-07-19 06:00:00,311.9087573132656,0.014400629615512153,0.04705418394384904,0.0,-0.0
2025-07-19 07:00:00,286.220658643324,1.8387126104582605,0.010054610076605863,0.2919101757168143,0.5338038782173671
2025-07-19 08:00:00,311.9090826566553,0.012147768587162606,0.05390036755934509,0.0,-0.0
2025-07-19 09:00:00,311.9097604984272,0.01087185158172824,0.057893784803965585,0.0,-0.0
2025-07-19 10:00:00,311.9096382652151,0.011156842360875894,0.058757711970769365,0.0,-0.0
2025-07-19 11:00:00,311.90971286936474,0.011113282962570135,0.060711033877254045,0.0,-0.0
2025-07-19 12:00:00,311.90922666868755,0.012209627687083394,0.0614643138516173,0.0,-0.0
2025-07-19 13:00:00,311.91003990332683,0.010772885629488535,0.06564362914291406,0.0,-0.0
2025-07-19 14:00:00,311.9101278340968,0.01062147262907756,0.06882054253185202,0.0,-0.0
2025-07-19 15:00:00,311.91015088777385,0.010617461590592937,0.07147388984812052,0.0,-0.0
2025-07-19 16:00:00,311.91020060992923,0.010487114150751964,0.07522010150370086,0.0,-0.0
2025-07-19 17:00:00,311.9102551943615,0.010418119072731323,0.07893379343616741,0.0,-0.0
2025-07-19 18:00:00,311.91024872039816,0.010496725841764431,0.08244265444277167,0.0,-0.0
2025-07-19 19:00:00,311.9105060240854,0.010287211203624615,0.08772733940444823,0.0,-0.0
2025-07-19 20:00:00,311.9106481326344,0.010203786997915064,0.09329838927685045,0.0,-0.0
2025-07-19 21:00:00,311.91062034440074,0.010129884681446055,0.10013297263393148,0.0,-0.0
2025-07-19 22:00:00,311.91036505462034,0.010134784710945201,0.10841320037470487,0.0,-0.0
2025-07-19 23:00:00,311.9102179417241,0.010172408351802978,0.11779961418824358,0.0,-0.0
2025-07-20 00:00:00,311.9102249104253,0.009935271701796207,0.13246014965241149,0.0,-0.0
2025-07-20 01:00:00,311.9101706466099,0.009866184973790014,0.14970956589068157,0.0,-0.0
2025-07-20 02:00:00,311.9101028769164,0.009824793257939154,0.17312300541626238,0.0,-0.0
2025-07-20 03:00:00,311.90997386326126,0.009813335159348105,0.20747822674656113,0.0,-0.0
2025-07-20 04:00:00,311.90960151368563,0.009786848220489761,0.286651952644705,0.0,-0.0
2025-07-20 05:00:00,311.90765528955853,0.010385716216297386,0.6953558929892452,0.0,-0.0
2025-07-20 06:00:00,286.2203793189001,0.02007132781186296,0.02181716897576043,0.2919101757168143,-0.0005096288009269581
2025-07-20 07:00:00,242.96777687687063,3949.9451219374723,0.007370478860751904,0.2919101757168143,1153.027023098762
2025-07-20 08:00:00,252.64542382581567,2545.7377196646785,0.009667510578185556,0.2919101757168143,743.1239230315268
2025-07-20 09:00:00,257.3863849642803,0.08791356240771626,0.010951574090347548,0.2919101757168143,0.022465987533238516
2025-07-20 10:00:00,257.3846784592479,0.09163833853447288,0.010906537290611595,0.2919101757168143,0.023566434287030476
2025-07-20 11:00:00,257.38515741425726,0.08841277811784737,0.011215773767116844,0.2919101757168143,0.02253459110483343
2025-07-20 12:00:00,242.96598283968706,3949.9580259677696,0.007234394489080386,0.2919101757168143,1153.0308296409262
2025-07-20 13:00:00,252.6469551126811,1516.012658593223,0.009671769144529207,0.2919101757168143,442.53669827103215
2025-07-20 14:00:00,252.64744712714491,656.2158103277859,0.009689928288867122,0.2919101757168143,191.5532439122662
2025-07-20 15:00:00,257.3855306078185,0.13077014796770875,0.010334169274392478,0.2919101757168143,0.035156487702992456
2025-07-20 16:00:00,277.36261022111466,0.023723990540848554,0.016276844647268262,0.2919101757168143,0.002173897666383775
2025-07-20 17:00:00,305.3930926456669,0.009860604856116428,0.12569709584149677,0.2919101757168143,-0.033813850437961555
2025-07-20 18:00:00,305.3931291067511,0.011092822269402149,0.07471912352807522,0.2919101757168143,-0.018573164780630223
2025-07-20 19:00:00,311.9096812090138,0.009035870756466672,1589.5823410710072,0.0,-0.0
2025-07-20 20:00:00,311.9099353253059,0.008934976500512445,2081.1820417423583,0.0,-0.0
2025-07-20 21:00:00,311.9099486790965,0.008934769378013876,2130.42892989202,0.0,-0.0
2025-07-20 22:00:00,311.90974990156064,0.009184259571672453,1768.7624350347523,0.0,-0.0
2025-07-20 23:00:00,311.90258684386936,0.00982811769640399,59.76017469610706,0.2919101757168143,-17.44173416884441
2025-07-21 00:00:00,311.90261423189077,0.009290016737127323,119.83539074132607,0.2919101757168143,-34.97845811797545
2025-07-21 01:00:00,255.6228243876576,0.12557244096000222,0.01950235801159462,0.2919101757168143,0.030962936551766736
2025-07-21 02:00:00,20.20212127294144,2403.2332822878484,0.0891927088725688,0.001176470588235294,2.827228340681148
2025-07-21 03:00:00,20.00054029410785,3193.517976678015,0.08721752059175462,0.001176470588235294,3.7569773637146153
2025-07-21 04:00:00,20.000089709155873,3381.790066012687,0.08560225755425677,0.001176470588235294,3.9784758397119204
2025-07-21 05:00:00,20.000064368574385,3397.8129795501072,0.08503526586035833,0.001176470588235294,3.997326993275584
2025-07-21 06:00:00,20.00028353954258,3373.6323129272905,0.08456407532960383,0.001176470588235294,3.9688797045317186
2025-07-21 07:00:00,20.20208548826122,2403.2004007500723,0.08090081863945214,0.001176470588235294,2.8271994116840387
2025-07-21 08:00:00,311.90849298443754,0.009263718341285723,406.9183298799956,0.0,-0.0
2025-07-21 09:00:00,311.90997654215244,0.008821806280167259,1748.6421068972024,0.0,-0.0
2025-07-21 10:00:00,311.90997741167666,0.00907963215972541,1409.078786571807,0.0,-0.0
2025-07-21 11:00:00,311.9099113387383,0.009239009145795124,1064.9694090523155,0.0,-0.0
2025-07-21 12:00:00,300.5798959288404,0.015811339813181842,0.03179935539158123,0.2919101757168143,-0.00466706443685373
2025-07-21 13:00:00,311.9096981186849,0.009596500588144541,553.2594126844472,0.0,-0.0
2025-07-21 14:00:00,311.90995165879576,0.009410563317011553,793.4940191872233,0.0,-0.0
2025-07-21 15:00:00,311.91004524410346,0.009447756094968522,893.436433909272,0.0,-0.0
2025-07-21 16:00:00,311.91014505376006,0.009297153108373285,1070.6234844074265,0.0,-0.0
2025-07-21 17:00:00,311.9101825710204,0.009188451141424707,1115.8085012816337,0.0,-0.0
2025-07-21 18:00:00,311.9101733873904,0.009304974395667803,1066.0952149427412,0.0,-0.0
2025-07-21 19:00:00,311.91021720871504,0.009185624979877176,1192.6622758574495,0.0,-0.0
2025-07-21 20:00:00,311.9101932770027,0.009148473136099473,1193.8566324506478,0.0,-0.0
2025-07-21 21:00:00,311.9101324988551,0.00916305578727811,1156.683435007399,0.0,-0.0
2025-07-21 22:00:00,311.90997455169054,0.009270965436004586,958.6460787365484,0.0,-0.0
2025-07-21 23:00:00,311.9081045746734,0.010030543503389801,202.81028350290023,0.0,-0.0
